IDEmbarcacao;Nome da Embarcação;Ano da Construção da Embarcação;Codigo do Tipo de Material do Casco;Tipo de Material do Casco;Codigo do Tipo da Embarcação;Tipo de Embarcação;Codigo do País Atual;Codigo do País de Origem;Boca;Calado;Comprimento;TPB
13847;TQ 69;2003;1;Aço;39;BALSA;BR;BR;10,68;3,03;59,48;1628
13838;SANDRA MARA;1995;1;Aço;39;BALSA;BR;BR;7;0,6;25;0
13534;WPL 2005;2005;1;Aço;39;BALSA;BR;BR;12,98;3,4;59;1831,9
39477;MARGILL IV;2010;1;Aço;39;BALSA;BR;BR;4,2;0,55;8;13
13973;MAJONAVE III;1999;1;Aço;39;BALSA;BR;BR;18,5;2,2;73,5;1706,89
39476;SALVADOR SANTOS I;2010;1;Aço;39;BALSA;BR;BR;4;0,5;7,3;8,5
13535;WPL 2006;2006;1;Aço;39;BALSA;BR;BR;15,46;3,4;65;2438
13807;ANTÔNIO CAPIBERIBE;1988;1;Aço;39;BALSA;BR;BR;10,4;1,97;41,5;600
39422;BERTOLINI CLXXXI (181);2009;1;Aço;39;BALSA;BR;BR;12;4,07;62;2566,17
40023;DIANA;1973;1;Aço;39;BALSA;BR;BR;8,51;1,9;50;2196
13034;PIPES 43;1970;1;Aço;39;BALSA;BR;BR;7,45;0,9;25,1;72,8
40018;BERTOLINI CLXXXV (185);2010;1;Aço;39;BALSA;BR;BR;12;;62;2429,88
13974;MAJONAVE IV;1999;1;Aço;39;BALSA;BR;BR;18,5;2,5;73,5;1450
13035;PIPES 89;1998;1;Aço;39;BALSA;BR;BR;13;1;40;265,5
13173;BEMAZON;1977;1;Aço;39;BALSA;BR;BR;8,5;1,3;37,1;335
39930;BUENOS AYRES;1975;1;Aço;39;BALSA;BR;BR;9,51;;41,27;312,91
41412;PIPES 18;1982;1;Aço;39;BALSA;BR;BR;3,05;0,7;15,4;15,7
41415;PIPES 35;1988;1;Aço;39;BALSA;BR;BR;2,8;0,6;14;10,6
41408;PIPES 46;1991;1;Aço;39;BALSA;BR;BR;3,1;0,3;16,25;46,7
41414;PIPES 25;1990;1;Aço;39;BALSA;BR;BR;2,9;0,7;15,8;10,1
35518;SANAVE I;1982;1;Aço;39;BALSA;BR;BR;12,3;1,5;51,04;600
41413;PIPES 22;1984;1;Aço;39;BALSA;BR;BR;2,85;0,8;14,5;9,7
35860;PIPES 112;2000;1;Aço;39;BALSA;BR;BR;10;1;30;157,5
35650;WPL 2010;2008;1;Aço;39;BALSA;BR;BR;13,98;2,6;37;499
36691;SERRA DOURADA XIII;2009;1;Aço;39;BALSA;BR;BR;15;3,3;65;2436,2
36692;SERRA DOURADA XII;2009;1;Aço;39;BALSA;BR;BR;15;3,3;65;2436,2
40797;TOPA TUDO III;2007;1;Aço;39;BALSA;BR;BR;6;1,3;18;81,9
35891;PIPES 102;2000;1;Aço;39;BALSA;BR;BR;5;1,3;22,5;56,7
35682;TOMÉ II;1985;1;Aço;39;BALSA;BR;BR;;;50;1
36750;JATAPÚ I;1988;1;Aço;39;BALSA;BR;BR;18,4;1,75;60;1237
36604;SC-XXV;2008;1;Aço;39;BALSA;BR;BR;16,56;3,7;65;2736,21
36279;CITY V;2008;1;Aço;39;BALSA;BR;BR;12,5;2,4;59,75;1279,05
35624;CIDADÃ;1989;1;Aço;39;BALSA;BR;BR;12,5;2,2;48,46;1047,88
36693;SERRA DOURADA XI;2009;1;Aço;39;BALSA;BR;BR;15;3,3;65;2436,2
36107;CITY XV;2007;1;Aço;39;BALSA;BR;BR;7;1,2;25;157
36378;BERTOLINI CLXVII (167);2008;1;Aço;39;BALSA;BR;BR;12;;62;2564,68
36376;TRANSGLOBAL V;2009;1;Aço;39;BALSA;BR;BR;10;1,15;46;5800
35867;PIPES 65;2001;1;Aço;39;BALSA;BR;BR;13;1;52;331,1
35859;PIPES 99;2005;1;Aço;39;BALSA;BR;BR;11;1;45;243,04
36377;BERTOLINI CLXV (165);2008;1;Aço;39;BALSA;BR;BR;12;;62;2409,9
35863;PIPES 105;2005;1;Aço;39;BALSA;BR;BR;10;1;30;157,3
36051;PIPES 106;2001;1;Aço;39;BALSA;BR;BR;13;1,1;52;380,6
35933;LR I;1995;1;Aço;39;BALSA;BR;BR;5,79;1;13,5;32,1
35956;VENEZA;1980;1;Aço;39;BALSA;BR;BR;8,5;1,5;40;358,58
35865;PIPES 122;2002;1;Aço;39;BALSA;BR;BR;11;1;43;157,3
36478;PIPES 85;1998;1;Aço;39;BALSA;BR;BR;11;1,1;42,95;268
35937;MANOBRASSO VII;2008;1;Aço;39;BALSA;BR;BR;13;2,78;38;900
36663;DINALVA;1996;1;Aço;39;BALSA;BR;BR;9,6;1,1;30;162,8
40545;BAÍA DE GUAJARÁ;1989;1;Aço;39;BALSA;BR;BR;12;1,3;50,4;465,94
38193;CITY IX;2008;1;Aço;39;BALSA;BR;ZZ;15;;65;1
31285;INTER B VIII;1974;1;Aço;39;BALSA;BR;BR;10,8;0,4;37;885
38196;DONA JANDIRA;2008;1;Aço;39;BALSA;BR;BR;14;2,6;55,7;1276,6
31286;MULICEIRO VIII;2005;1;Aço;39;BALSA;BR;BR;8;;17,97;170
38088;TGS I (EX- MAG II);1988;1;Aço;39;BALSA;BR;BR;9;1,31;30;247
38003;PRATES III (EX-MAG IX);1996;1;Aço;39;BALSA;BR;BR;15,5;2,15;72;1440
38001;MISS UNIVERSO 88;1988;1;Aço;39;BALSA;BR;BR;15,5;1,93;72;1879,39
31677;E - 157;2008;1;Aço;39;BALSA;BR;BR;15;1,93;62;1500
31284;INTER-B-VII;1990;1;Aço;39;BALSA;BR;BR;15,5;23,3;72;1940
40544;NORTE;1979;1;Aço;39;BALSA;BR;BR;10,5;;42;500
38197;SARACURA;1987;1;Aço;39;BALSA;BR;BR;12,5;2,22;60;1187
40543;NORDESTE;1980;1;Aço;39;BALSA;BR;BR;12;;42;356,01
36658;STAM - 217/BP;1983;1;Aço;39;BALSA;BR;BR;13,04;2;53;1
35683;FÉ EM DEUS II;1977;1;Aço;39;BALSA;BR;BR;;;40,1;450
40242;VITÓRIA II;2008;1;Aço;39;BALSA;BR;BR;4;0,6;10;8
35846;S4 TRANSPORTES FLUVIAIS;1985;1;Aço;39;BALSA;BR;BR;8;1,1;30;12
36397;LEOANA;1978;1;Aço;39;BALSA;BR;BR;8,1;1,1;25,1;150
36629;BERTOLINI CLVII (157);2007;1;Aço;39;BALSA;BR;BR;18,5;2,2;80;1723
31829;ZIRINHA;1987;1;Aço;39;BALSA;BR;BR;;1,38;38;469,97
31101;MULICEIRO VI;2007;1;Aço;39;BALSA;BR;BR;7,22;1,24;17,35;99
37988;WILLY 1;2009;1;Aço;39;BALSA;BR;BR;12,2;3,2;40;705,61
40969;PARMA;1991;1;Aço;39;BALSA;BR;BR;8,7;1,26;34;303,5
36401;ENGETEL I;1986;1;Aço;39;BALSA;BR;BR;10;1,79;40;476,91
40547;RAINHA DA CONDOR;1989;1;Aço;39;BALSA;BR;BR;12;1,6;63,36;900
36903;PARNA-BOAT;1996;1;Aço;39;BALSA;BR;BR;7,04;1;16;68,2
36812;ICOFORT 400-II;2009;1;Aço;39;BALSA;BR;BR;8;1,2;50,49;343,8
36811;ICOFORT 400-I;2009;1;Aço;39;BALSA;BR;BR;8;1,28;50,49;343,8
36810;ICOFORT 400-IV;2010;1;Aço;39;BALSA;BR;BR;8;1,25;50,49;343,8
36753;JATAPÚ IV;1988;1;Aço;39;BALSA;BR;BR;;;60;1237
35601;TQ 73;2006;1;Aço;39;BALSA;BR;BR;10,67;3,04;59,48;1638
36813;ICOFORT 400-III;2009;1;Aço;39;BALSA;BR;BR;8;1,2;50,49;343,8
36756;SOLIMÕES II;1994;1;Aço;39;BALSA;BR;BR;15,5;2,25;75;1797,25
36757;URUCARÁ I;1993;1;Aço;39;BALSA;BR;BR;;;40;631,76
36752;JATAPÚ III;1988;1;Aço;39;BALSA;BR;BR;18,4;1,75;60;1237
36871;EUDÓCIA;1981;1;Aço;39;BALSA;BR;BR;9;1,8;30,72;330
36815;ICOFORT CS 400-I;2009;1;Aço;39;BALSA;BR;BR;8;1,28;48,5;345
36754;JATAPÚ V;1989;1;Aço;39;BALSA;BR;BR;18,4;1,75;60;1237
35521;SANAVE V;1984;1;Aço;39;BALSA;BR;BR;12,3;2;73;1168
35520;SANAVE IV;1982;1;Aço;39;BALSA;BR;BR;12,3;2;73;1168
36946;BERTOLINI CLIX (159);2008;1;Aço;39;BALSA;BR;BR;18,5;2,2;80;1723,3
35519;SANAVE III;1983;1;Aço;39;BALSA;BR;BR;12,3;1,8;73;1000
35522;SANAVE VI;1987;1;Aço;39;BALSA;BR;BR;14,8;2;56,06;960
36968;JÓIA I;1993;1;Aço;39;BALSA;BR;BR;8;1;34,56;93,7
35582;WPL 2009;2008;1;Aço;39;BALSA;BR;BR;;;59;1831
35581;TRANSGLOBAL IV;2008;1;Aço;39;BALSA;BR;BR;10;1,85;46;632,4
35588;DONA ILCE;1995;1;Aço;39;BALSA;BR;BR;12;1,75;45,7;663,58
36947;BERTOLINI CLXI (161);2008;1;Aço;39;BALSA;BR;BR;18,5;2,2;80;1723,3
36758;URUCARÁ II;1993;1;Aço;39;BALSA;BR;BR;12,5;1,69;40;631,76
36755;JATAPÚ VI;1988;1;Aço;39;BALSA;BR;BR;18,4;1,75;60;1237
34929;LADY MONALIZA;2001;1;Aço;39;BALSA;BR;BR;18,5;2,7;75;2250
37108;ITAPACURÁ I;2002;1;Aço;39;BALSA;BR;BR;15,5;2,4;72;1606,4
35492;ARAGUAIA II;2001;1;Aço;39;BALSA;BR;BR;6,58;0,8;27,05;62,8
35508;PEQUENA I;2007;1;Aço;39;BALSA;BR;BR;6;0,5;18;19,1
37109;ITAPACURÁ II;2005;1;Aço;39;BALSA;BR;BR;15,5;2,4;72;1606,4
37113;RIO CAPIBARIBE III;2001;1;Aço;39;BALSA;BR;BR;18,5;2,6;78;2509,1
35133;CITY XI;1990;1;Aço;39;BALSA;BR;BR;10;1,81;40;520
35893;PIPES 141;2007;1;Aço;39;BALSA;BR;BR;13;1,1;53,03;359,7
35892;CHATA 1;2003;1;Aço;39;BALSA;BR;BR;4,03;0,8;9,03;20,4
35871;PIPES 95;2003;1;Aço;39;BALSA;BR;BR;9,5;1,1;36;225,2
35138;CHIQUINHO MACHADO;2004;1;Aço;39;BALSA;BR;BR;10;1,56;44,7;493,8
37112;RIO CAPIBARIBE II;1996;1;Aço;39;BALSA;BR;BR;17,5;2,5;78;2116,7
35451;VDA X;2009;1;Aço;39;BALSA;BR;BR;12;2,1;51;896
37110;ITAPACURÁ III;2005;1;Aço;39;BALSA;BR;BR;18;2,4;78;2650
9055;MUTUTI;1983;1;Aço;39;BALSA;BR;BR;15,5;;67,2;0
34882;CITY X (EX - NM XIV);1984;1;Aço;39;BALSA;BR;BR;9;1,8;36;351,37
35864;PIPES 132;2004;1;Aço;39;BALSA;BR;BR;13;1,1;53;1
40830;DIALCAR VI;1998;1;Aço;39;BALSA;BR;BR;7;2,2;21,75;211,1
34926;LADY HELENA;2001;1;Aço;39;BALSA;BR;BR;18,5;2,3;75;1950
34972;WM V;2005;1;Aço;39;BALSA;BR;BR;6,95;1,2;21,83;88,4
37257;OPTION II;2009;1;Aço;39;BALSA;BR;BR;16,5;4,15;40,92;1450
37111;RIO CAPIBARIBE I;1996;1;Aço;39;BALSA;BR;BR;17,5;2,5;72;214,27
37206;PORTO AREALVA XVI;1999;1;Aço;39;BALSA;BR;BR;10,84;0,87;41,17;209,98
34930;LADY VANDA;2003;1;Aço;39;BALSA;BR;BR;21,5;2,8;76;2657,8
35524;DONA RAIMUNDA;1978;1;Aço;39;BALSA;BR;BR;11,05;;42,12;495,82
37274;VILMA EMBARCAÇÃO III;1979;1;Aço;39;BALSA;BR;BR;9,5;0,8;41,03;137,39
14365;CITY IV;1990;1;Aço;39;BALSA;BR;BR;12;1,98;50;878
9011;NAVEZON 37/BP;1989;6;Aço-carbono;39;BALSA;BR;BR;9,5;;38;340
14956;GLÓRIA DE DEUS I;2004;6;Aço-carbono;39;BALSA;BR;BR;10,5;2,11;46;716,71
8987;LINAVE IV;1997;6;Aço-carbono;39;BALSA;BR;BR;18,5;;73,5;1680,68
9006;NAVEZON 57/BP;1988;6;Aço-carbono;39;BALSA;BR;BR;9,5;;35,5;340
9009;NAVEZON 118/BP;1981;6;Aço-carbono;39;BALSA;BR;BR;13,04;2;53;1000
8990;LINAVE VII;1998;6;Aço-carbono;39;BALSA;BR;BR;21;2,1;76;2019,9
8992;LINAVE IX;1999;6;Aço-carbono;39;BALSA;BR;BR;21;2,2;76;2019,9
9049;BERMASA - 4;1976;7;Ferro;39;BALSA;BR;BR;8,03;;31,15;200,2
7457;NILZA;1976;6;Aço-carbono;39;BALSA;BR;BR;10;2;50,5;700
7454;MARIA ALICE;1986;6;Aço-carbono;39;BALSA;BR;BR;13;;56;1383
8993;RIO MISSISSIPI;1997;6;Aço-carbono;39;BALSA;BR;BR;18,5;1,7;69;1380
15699;MARBILA IV;1994;6;Aço-carbono;39;BALSA;BR;BR;9,5;1,73;38;434,9
7438;RIO JIPARANA;1995;6;Aço-carbono;39;BALSA;BR;BR;12,5;1,83;54,5;891,62
11654;LUMPSUM;2006;6;Aço-carbono;39;BALSA;BR;BR;32;6,4;108,16;11073,2
11681;PARAMACCRE;1977;6;Aço-carbono;39;BALSA;BR;BR;8,5;;37,1;169,06
8960;MONTE CASTELO;1979;6;Aço-carbono;39;BALSA;BR;BR;13;2,12;53;1053,03
8963;NAVETRANS 8;1979;6;Aço-carbono;39;BALSA;BR;BR;10;2,32;50,4;930,24
7435;ENEIDA NOGUEIRA;1977;6;Aço-carbono;39;BALSA;BR;BR;10;1,2;48,8;535
9005;NAVEZON 63/BP;1986;6;Aço-carbono;39;BALSA;BR;BR;9,5;;38;340
8732;ESTAMAN 487;1989;6;Aço-carbono;39;BALSA;BR;BR;18,6;1,63;82;1510
8988;LINAVE V;1997;6;Aço-carbono;39;BALSA;BR;BR;18,5;;65,95;1680,68
7436;RIO CAPIM;1993;6;Aço-carbono;39;BALSA;BR;BR;8,5;1,45;36;260,87
10005;SÃO BENEDITO DE GURUPÁ X;1980;7;Ferro;39;BALSA;BR;BR;10,51;;41,5;500
7437;RIO GUAMÁ;1993;6;Aço-carbono;39;BALSA;BR;BR;8,53;1,34;36;301
49986;ANNE CHRISTINE;1989;7;Ferro;39;BALSA;BR;BR;12,5;2,09;66;1095,88
39757;PORTO SEGURO;1982;7;Ferro;39;BALSA;BR;BR;15,5;;67,2;1040
8502;EQUIP 118;1972;7;Ferro;39;BALSA;BR;BR;15;1,6;23,5;540,5
43597;LUCYMAR;2009;7;Ferro;39;BALSA;BR;BR;4,25;;12,7;0,01
57869;CUCA FRESCA III;2015;7;Ferro;39;BALSA;BR;BR;5,03;;15,02;
9059;COSMOPOLITA;1980;7;Ferro;39;BALSA;BR;BR;10;;40;450
8508;CONCIC IV;1974;7;Ferro;39;BALSA;BR;BR;8,8;2,2;32,3;356
57347;EUCLIDES DA SILVA;2012;7;Ferro;39;BALSA;BR;BR;4;0,67;12,9;16,39
56983;TUCANO;1985;7;Ferro;39;BALSA;BR;BR;13;2,41;59;1105,19
39692;VITBOAT II;2010;7;Ferro;39;BALSA;BR;BR;2,65;0,7;9,22;0,01
44869;MILA 99;1999;7;Ferro;39;BALSA;BR;BR;5,02;0,95;19,9;27,5
9058;SAMUUMA;1990;7;Ferro;39;BALSA;BR;BR;10,05;;40,1;597,66
36991;FOGO SOBRE TERRA;2006;7;Ferro;39;BALSA;BR;BR;9,5;1;52,9;284
9048;MUCURIPE;1977;7;Ferro;39;BALSA;BR;BR;8,5;1,7;37,1;230
12312;TRANSPARANÁ;1986;7;Ferro;39;BALSA;BR;BR;10;1,4;38,4;351,12
566;SONIA HAGGE;1987;7;Ferro;39;BALSA;BR;BR;12,5;2,09;66;1132,16
8957;BR II;1984;6;Aço-carbono;39;BALSA;BR;BR;;;55,52;497
50271;DONA FELICIA;1976;7;Ferro;39;BALSA;BR;BR;9,5;0,89;35;146,93
1114;HOLANDA II;1982;7;Ferro;39;BALSA;BR;BR;12,5;;57,6;755
8964;MONTE LÍBANO;1979;7;Ferro;39;BALSA;BR;BR;13;;53;1000
47432;FABMAR IV;2013;7;Ferro;39;BALSA;BR;BR;5;;12,9;1,5
9010;DONA ELZA;1986;7;Ferro;39;BALSA;BR;BR;9;1,52;37,82;400
35523;CLARICE I;1981;7;Ferro;39;BALSA;BR;BR;12,5;;54;610
10004;SÃO BENEDITO DE GURUPÁ XVII;1980;7;Ferro;39;BALSA;BR;BR;12;;54;831,06
15152;ITAPIRANGA;1979;7;Ferro;39;BALSA;BR;BR;9,55;0,9;41;55,6
35525;CILÉIA I;1981;7;Ferro;39;BALSA;BR;BR;12,5;2,1;54;610
38554;CONAVE XVI;1997;6;Aço-carbono;39;BALSA;BR;BR;15;2,55;72;1772,14
8717;SÃO BENEDITO DE GURUPÁ XXII;1981;6;Aço-carbono;39;BALSA;BR;BR;12;;40,32;500
7433;CASTRO III;1986;6;Aço-carbono;39;BALSA;BR;BR;8,5;1,43;37;300
39541;D. ESTER;1997;6;Aço-carbono;39;BALSA;BR;BR;12,5;2,08;54;1022,35
51765;TOP MARINE APOIO 02;2012;4;Fibra de Vidro;39;BALSA;BR;BR;4,7;0,42;11,95;16,1
51755;TOP MARINE APOIO 03;2012;4;Fibra de Vidro;39;BALSA;BR;BR;4,7;0,42;11,95;16,1
12612;GIOVANNA VI;2005;6;Aço-carbono;39;BALSA;BR;BR;15;3,34;69;2491,31
9246;CITY XXX  (EX - EMILY);1999;6;Aço-carbono;39;BALSA;BR;BR;12,5;2,23;60;1273,3
38573;CONAVE XIII;1997;6;Aço-carbono;39;BALSA;BR;BR;10,67;3,9;61;2000
41953;TOP MARINE APOIO 01;2011;4;Fibra de Vidro;39;BALSA;BR;BR;5;0,27;8,4;10
38569;CONAVE XV;1997;6;Aço-carbono;39;BALSA;BR;BR;10,67;3,9;61;2000
8991;LINAVE VIII;1999;6;Aço-carbono;39;BALSA;BR;BR;21;2,2;76;2019,9
55570;TOP MARINE APOIO 05;2014;4;Fibra de Vidro;39;BALSA;BR;BR;6,04;0,4;16,9;28,17
11035;BERTOLINI CXI (111);2005;2;Aço-casco duplo;39;BALSA;BR;BR;23,7;2,4;76;1700
56539;MARÍTIMA;2012;5;Alumínio;39;BALSA;BR;BR;7,5;1,15;26,46;135,7
44613;ÁGUAS CLARAS SE II;2011;5;Alumínio;39;BALSA;BR;BR;5,6;;32,17;56,23
11034;BERTOLINI CVII (107);2005;2;Aço-casco duplo;39;BALSA;BR;BR;15;3,3;69;2499
52244;OMS XVIII;2014;2;Aço-casco duplo;39;BALSA;BR;BR;16,56;3,58;65;2592,28
53498;ALBRIGGS CXXI (121);2011;5;Alumínio;39;BALSA;BR;BR;3;0,92;10,52;4,5
9255;NARA II;1995;0;Não Informado;39;BALSA;BR;BR;10;;47,95;158,9
45905;CARGOMARINE I;2011;4;Fibra de Vidro;39;BALSA;BR;BR;5;1,34;13,39;16,45
41315;PILOMBETA;2008;0;Não Informado;39;BALSA;BR;BR;7,5;1,9;30,65;190
53510;ALBRIGGS CXXII (122);2011;5;Alumínio;39;BALSA;BR;BR;3;0,92;10,52;4,5
9205;ACACIA;1983;6;Aço-carbono;39;BALSA;BR;BR;12,5;;60;1000
41447;"GOTA D'AGUA";1993;5;Alumínio;39;BALSA;BR;BR;5;1;15;59,2
7462;RIO JACI;1972;6;Aço-carbono;39;BALSA;BR;BR;13,76;2;41;888,42
11045;BERTOLINI CXXXV (135);2005;6;Aço-carbono;39;BALSA;BR;BR;18,5;2,2;78;1575
7619;KELLY;1982;6;Aço-carbono;39;BALSA;BR;BR;12,5;;54;700
10233;ASSUNÇÃO;1981;6;Aço-carbono;39;BALSA;BR;BR;8,8;1,4;36;300
10187;CIDADE DE MANAUS 73;1972;6;Aço-carbono;39;BALSA;BR;BR;9;2,09;37,4;450
31828;MAG III;1990;6;Aço-carbono;39;BALSA;BR;BR;9,5;1,42;38;328,54
38192;EDL XX;2009;6;Aço-carbono;39;BALSA;BR;BR;13;2,38;53;1200
7463;RIO JATUARANA;1972;6;Aço-carbono;39;BALSA;BR;BR;13,76;2;41;850
7620;FERNANDA MARIA;1987;6;Aço-carbono;39;BALSA;BR;BR;14,8;2;75;1000
10189;WPL 76;1976;6;Aço-carbono;39;BALSA;BR;BR;11,03;2,18;51,02;1151,77
10188;WPL 79;1978;6;Aço-carbono;39;BALSA;BR;BR;11,01;;46,52;800
10185;CARACARAÍ 73;1973;6;Aço-carbono;39;BALSA;BR;BR;8,81;;39,8;192,28
10190;WPL 83;1982;6;Aço-carbono;39;BALSA;BR;BR;13;;53;1220
7487;RIO JUNA;1974;6;Aço-carbono;39;BALSA;BR;BR;21,62;3,48;76,5;4587,63
7465;RIO MADEIRA;1990;6;Aço-carbono;39;BALSA;BR;BR;12,5;2,1;60;1105
7464;RIO LARANJAL;1990;6;Aço-carbono;39;BALSA;BR;BR;7,5;1,87;56;542,18
7451;FABIANA;1985;6;Aço-carbono;39;BALSA;BR;BR;13;2,46;55;1335
38575;CONAVE XVII;1997;6;Aço-carbono;39;BALSA;BR;BR;10,67;3,9;61;2000
38552;CONAVE XIX;1997;6;Aço-carbono;39;BALSA;BR;BR;10,67;3,9;61;1850
49766;EGRET (REB);2008;6;Aço-carbono;39;BALSA;BR;PA;;3,14;61,45;2832,64
10044;KELLY DUARTE;1990;6;Aço-carbono;39;BALSA;BR;BR;9;1,58;30;277,68
10048;ALINE;1986;6;Aço-carbono;39;BALSA;BR;BR;13;;54;1101,62
7173;NAVEZON 122/BP;1986;6;Aço-carbono;39;BALSA;BR;BR;12,95;1;53,81;478
10229;TIA TEREZINHA;1985;6;Aço-carbono;39;BALSA;BR;BR;13;;53;1000
8719;SÃO BENEDITO DE GURUPÁ XI;1979;7;Ferro;39;BALSA;BR;BR;10,51;;41,2;500
10046;"ANDRESSA'S";1982;6;Aço-carbono;39;BALSA;BR;BR;10;1,35;40;450
30064;E - 1005;2007;1;Aço;39;BALSA;BR;BR;12;2;60;1093,7
38817;D. GLADIS MASSARI;2006;1;Aço;39;BALSA;BR;BR;15;2,8;65;2017
38816;SAGA 03;2009;1;Aço;39;BALSA;BR;BR;7,1;2;32,25;347,47
41130;CAMORIM XXI;2009;1;Aço;39;BALSA;BR;BR;10;1;13,7;32
20053;CD ILHA DAS FLORES;2006;1;Aço;39;BALSA;BR;BR;12,8;2,97;48;1150,49
38831;BERTOLINI CLXXV (175);2009;1;Aço;39;BALSA;BR;BR;12;3,97;62;2410,35
22257;NEGRINHA;2006;1;Aço;39;BALSA;BR;BR;4,45;0,6;9,9;2,6
41129;CAMORIM XIX;2009;1;Aço;39;BALSA;BR;BR;8;0,54;18;40
16464;MARÍLIA;1992;1;Aço;39;BALSA;BR;BR;11;2,84;30;745
38619;NAVEPAR I;1989;1;Aço;39;BALSA;BR;BR;9,6;98,59;19,98;43,71
41128;CAMORIM XVIII;2009;1;Aço;39;BALSA;BR;BR;7;0,9;15;50
22155;NAVEMAR XII;2006;1;Aço;39;BALSA;BR;BR;6;1,7;29;273,02
38578;NAVEBRAN VIII;1996;1;Aço;39;BALSA;BR;BR;21,3;2,01;81;1254,64
38580;CONAVE XII;1997;1;Aço;39;BALSA;BR;BR;10,67;3,9;72;1850
30269;BERTOLINI CXLI (141);2006;1;Aço;39;BALSA;BR;BR;18,5;2,2;78;1595
38570;JEANY SARON XLIV;1990;1;Aço;39;BALSA;BR;BR;12,5;2,1;66;1206,6
30273;BERTOLINI CXLIX (149);2007;1;Aço;39;BALSA;BR;BR;18,5;2,2;78;1595
30275;BERTOLINI CLI (151);2007;1;Aço;39;BALSA;BR;BR;18,5;2,2;78;1595
30270;BERTOLINI CXLIII (143);2007;1;Aço;39;BALSA;BR;BR;18,5;2,2;78;1595
38576;NAVEBRAN VII;1996;1;Aço;39;BALSA;BR;BR;21,3;2,01;81;1254,64
30272;BERTOLINI CXLVII (147);2007;1;Aço;39;BALSA;BR;BR;18,5;2,2;78;1595
30271;BERTOLINI CXLV (145);2007;1;Aço;39;BALSA;BR;BR;18,5;2,2;78;1595
38574;CONAVE XIV;1997;1;Aço;39;BALSA;BR;BR;;3,9;72;2000
16466;PAULA;1992;1;Aço;39;BALSA;BR;BR;11;2,54;31;655,1
38571;CONAVE XVIII;1997;1;Aço;39;BALSA;BR;BR;10,67;3,9;61;2000
38784;EQUIP 160;2009;1;Aço;39;BALSA;BR;BR;20,38;1,8;44;1129,35
24622;N-4/8;2001;1;Aço;39;BALSA;BR;BR;11,3;2,6;60;1476,1
38806;VITÓRIA II;2004;1;Aço;39;BALSA;BR;BR;15;2,65;60;1800
13339;MARBILA XV;1997;1;Aço;39;BALSA;BR;BR;9,5;1,6;40;514,5
24576;DONA MIMOSA;2001;1;Aço;39;BALSA;BR;BR;16;2,65;72;2208
22576;JAMBÃO;2002;1;Aço;39;BALSA;BR;BR;8,23;1,27;30,45;230
39826;BRENDA;2001;1;Aço;39;BALSA;BR;BR;9,6;1,1;50;125,75
13338;MARBILA XII;1997;1;Aço;39;BALSA;BR;BR;9,5;1,6;40;514,5
41374;CLARITA;1985;1;Aço;39;BALSA;BR;BR;7,7;0,5;25,15;0,1
13295;TN SANTA MARIA;2005;1;Aço;39;BALSA;BR;BR;15,5;3,75;93,4;2711
39825;LÍGIA;1992;1;Aço;39;BALSA;BR;BR;10;1,12;59;295,82
23661;NT LUMAR VII (EX-TIBA);1958;1;Aço;39;BALSA;BR;BR;6,36;1,9;30,18;155,71
13418;M - 154;2004;1;Aço;39;BALSA;BR;BR;15;2,42;67,5;1560,95
24623;N-9/11;2002;1;Aço;39;BALSA;BR;BR;11,3;2,7;60;1476,1
27978;SERRA DOURADA X;2007;1;Aço;39;BALSA;BR;BR;15;2;62;1394,7
38785;RONDÔNIA 2010;2009;1;Aço;39;BALSA;BR;BR;15;3,08;65;2086,78
40479;CIDADE VI;2009;1;Aço;39;BALSA;BR;BR;15;2,4;60;1575,96
38832;BERTOLINI CLXXIII (173);2010;1;Aço;39;BALSA;BR;BR;12;3,97;62;2409,9
38834;CAMPO GRANDE;1980;1;Aço;39;BALSA;BR;BR;15;1,15;45;453,65
38799;GS II;1979;1;Aço;39;BALSA;BR;BR;10,51;;41,5;500
28101;D. CANDIDA II;2003;1;Aço;39;BALSA;BR;BR;12;2;50;807,23
28057;TRAJANO V;1975;1;Aço;39;BALSA;BR;BR;7;0,8;21,9;73,4
28055;TRAJANO IV;1984;1;Aço;39;BALSA;BR;BR;9,64;0,6;32,96;23
27977;SERRA DOURADA IX;2007;1;Aço;39;BALSA;BR;BR;15;2;62;1394,7
16462;MARCELA II;1992;1;Aço;39;BALSA;BR;BR;11;2,85;31;874
38801;TUCUMÃ;2005;1;Aço;39;BALSA;BR;BR;13;2;54,9;1124
40375;EQUIP 170;2010;1;Aço;39;BALSA;BR;BR;16,2;1,67;30,2;633
13987;LIBERDADE;1986;1;Aço;39;BALSA;BR;BR;;;38,4;1
14015;VITÓRIA DE DEUS;1998;1;Aço;39;BALSA;BR;BR;9,5;1,56;40;425,35
14014;MARGARETH DE DEUS;2001;1;Aço;39;BALSA;BR;BR;7;1,4;30,2;159
13988;RAINHA DE MACAPÁ;1978;1;Aço;39;BALSA;BR;BR;10;;40;390,43
14361;CITY I;1985;1;Aço;39;BALSA;BR;BR;12,5;2,29;60;1250
39155;ESTADO DE MACAPÁ;1987;1;Aço;39;BALSA;BR;BR;13;2,02;54,5;1016,83
38994;SIRIUS;2005;1;Aço;39;BALSA;BR;BR;7,35;0,8;24;13
